cte_N10_dt01_wd100	steering_N10_dt01_wd100	epsi_N10_dt01_wd100	acc_N10_dt01_wd100	cost_N10_dt01_wd100		cte_N10_dt005_wd500	steering_N10_dt005_wd500	epsi_N10_dt005_wd500	acc_N10_dt005_wd500	cost_N10_dt005_wd500		cte_N10_dt01_wd500	steering_N10_dt01_wd500	epsi_N10_dt01_wd500	acc_N10_dt01_wd500	cost_N10_dt01_wd500		cte_N7_dt01_wd100	steering_N7_dt01_wd100	epsi_N7_dt01_wd100	acc_N7_dt01_wd100	cost_N7_dt01_wd100		cte_N8_dt005_wd500	steering_N8_dt005_wd500	epsi_N8_dt005_wd500	acc_N8_dt005_wd500	cost_N8_dt005_wd500		cte_N10_dt005_wd500_ad	steering_N10_dt005_wd500_ad	epsi_N10_dt005_wd500_ad	acc_N10_dt005_wd500_ad	cost_N10_dt005_wd500_ad
-0.475337	-0.0331844	-0.0076875	0.717859	10.8974		0.0525201	-0.0511975	-0.00442905	0.46116	15626								-0.388087	-0.0566331	-0.0153068	0.463185	7.77508		0.457613	-0.0693867	0.00637385	0.459305	24.1628		0.231492	-0.076723	-0.032507	0.465123	16.802
-0.44551	-0.0278961	-0.00631994	0.154205	1.24879		0.0681012	-0.0475698	0.00171204	0.460861	15.3798								-0.335969	-0.0518857	-0.00924001	0.462859	7.61137		0.451427	-0.0691191	0.00230996	0.459349	24095		0.30626	-0.0615081	-0.0155239	0.464069	16.2433
-0.423787	-0.0308947	-0.0049329	-0.0521072	0.796331		0.0667749	-0.0422404	0.00852635	0.46046	15.0921								-0.30648	-0.0495872	-0.00456335	0.462604	7.49046		0.456117	-0.0684948	-0.000108959	0.459398	24.0497		0.325035	-0.0427638	0.00360615	0.462178	15.3953
-0.402578	-0.0256374	-0.00354787	0.279447	2.20577		0.0500183	-0.0412291	0.010596	0.460165	14883								-0.283851	-0.0445881	0.00221938	0.462342	7.34492		0.474884	-0.0662484	0.00212992	0.459345	23.9849		0.261526	-0.0248055	0.0136149	0.459176	14.3093
-0.391643	-0.0255367	-0.000524531	1	191815		0.0172196	-0.0373052	0.00978422	0.459895	14593								-0.282788	-0.0395758	0.00422198	0.462245	7.20649		0.478253	-0.0647339	0.00105008	0.459311	23.7837		0.210517	-0.00912111	0.0277935	0.45812	13.8633
-0.38377	-0.024145	-0.000599846	1	208554		-0.000395171	-0.0337179	0.0100605	0.459823	14424								-0.287091	-0.0433965	0.00561422	0.461753	7.10994		0.4831	-0.0608761	0.00112608	0.459218	23.4775		0.114289	0.00555871	0.0383872	0.457984	13.6498
-0.376361	-0.0236093	-0.000908052	1	133226		-0.0207804	-0.0377312	0.00948168	0.459629	14.3513								-0.297597	-0.0369959	0.00407271	0.46141	6.96669		0.451609	-0.0611292	-0.0126828	0.459048	23.0561		-0.0021811	0.0139845	0.0420221	0.458794	13.7055
-0.322018	-0.0264827	-0.0118268	1	68.1626		-0.0373355	-0.0327556	0.00779846	0.459418	14.1878								-0.298938	-0.0343584	0.00409556	0.461596	6.90126		0.491861	-0.0529754	-0.0058228	0.458747	22.7055		-0.101622	0.0164913	0.039502	0.459317	13.8337
-0.28131	-0.0218128	-0.00759878	1	26.4371		-0.0494299	-0.0364141	0.00604566	0.459455	14.1674								-0.300242	-0.0398145	0.00360865	0.461344	6.86298		0.508955	-0.0458097	-0.000152213	0.458634	22.3045		-0.200178	0.0116423	0.0328197	0.459344	13.9151
-0.258387	-0.0237429	-0.0039944	0.565362	6.70428		-0.0536169	-0.0328946	0.00181015	0.459393	14.0465								-0.298538	-0.0338067	0.00226228	0.461155	6.78172		0.517947	-0.050035	0.0083491	0.458079	22.1895		-0.26726	0.000779793	0.0184106	0.45899	13.8518
-0.246033	-0.0199396	-0.000973238	0.0132569	0.472448		-0.0494907	-0.0350869	0.00110213	0.459408	14.0458								-0.294835	-0.032623	-0.00140518	0.461333	6.72973		0.498032	-0.0409477	0.0107359	0.457515	21.4888		-0.286248	-0.0133921	0.00416244	0.458288	13.7441
-0.24264	-0.0180871	1.27E-03	-0.0921201	0.634519		-0.0444718	-0.0342203	0.000533023	0.459285	14.0011								-0.28066	-0.0371194	-0.00151009	0.461039	6.71895		0.475552	-0.0365071	0.0122973	0.457495	21.0484		-0.250007	-0.0352569	-0.0266597	0.458079	13.7736
-0.245233	-0.0213578	0.00317589	0.331964	2.62058		-0.0632037	-0.0334939	-0.0077883	0.459245	13.8961								-0.265412	-0.0319869	-0.00200987	0.460886	6.6563		0.437888	-0.0437969	0.0113444	0.45718	20.8229		-0.141346	-0.0474076	-0.0350808	0.458264	13.97
-0.288989	-0.0184351	0.00461964	1	108453		-0.0338462	-0.0313938	-0.00539939	0.459199	13.8649								-0.284349	-0.0319183	-0.0105735	0.46107	6.60875		0.413241	-0.0352984	0.0108835	0.45698	20.3238		-0.01948	-0.0557069	-0.0382655	0.45945	14.3988
-0.296195	-0.0207098	0.00259253	1	252595		-0.0153951	-0.0286344	-0.00330238	0.459145	13.8161								-0.245147	-0.0337557	-0.00808002	0.460919	6.60352		0.392609	-0.0331397	0.0105158	0.457144	20085		0.0821312	-0.0576918	-0.0360919	0.460666	14.7422
-0.297766	-0.0201869	0.000736223	1	167658		-0.00123141	-0.0297994	-0.00104169	0.459005	13808								-0.213719	-0.0295927	-0.00592187	0.460748	6.55178		0.369623	-0.0398177	0.00970628	0.456923	20.0261		0.181933	-0.0540143	-0.0281427	0.461363	14.9168
-0.294936	-0.0213539	-0.000821384	1	100354		0.00657095	-0.0258148	0.000664715	0.458847	13724								-0.193133	-0.0270498	-0.00397183	0.460798	6.52131		0.35075	-0.0334249	0.0080398	0.456707	19.7019		0.254303	-0.0412776	-0.0138971	0.460084	14.6334
-0.263656	-0.0206893	0.000459671	1	46.2107		0.00814929	-0.0229271	0.00423449	0.458833	13.6814								-0.17601	-0.0299707	-0.00195264	0.460646	6.51625		0.340669	-0.0323582	0.00461374	0.456793	19.5835		0.272082	-0.0320235	-0.00142099	0.460237	14.4012
-0.261423	-0.0209945	-0.000529253	0.92954	17.1807		6.85E-04	-0.027213	0.00432579	0.458736	13.6774								-0.164243	-0.024908	0.00176207	0.460505	6.47251		0.333855	-0.0366213	0.00445868	0.456639	19.5886		0.214433	-0.0189059	0.0125159	0.459344	13.8834
-0.256182	-0.0211649	-0.00113663	0.348834	2.71105		-0.00545843	-0.0221703	0.00372928	0.458648	13.5874								-0.16365	-0.0231469	0.00201944	0.460585	6.44264		0.328323	-0.0317417	0.00396853	0.456486	19.3872		0.161714	-0.00766679	0.0215192	0.458731	13.5756
-0.248905	-0.0203766	-0.0013895	-0.118054	0.59293		0.00112672	-0.0253179	-0.0111809	0.458734	13.5867								-0.163622	-0.027307	0.00207976	0.460451	6.43096		0.301987	-0.0317313	-0.0036273	0.456553	19244		0.100023	0.00127726	0.0265197	0.458457	13.4315
-0.242012	-0.0199448	-0.00129425	-0.00358115	0.303242		0.0377283	-0.0239964	-0.0068789	0.458687	13.6003								-0.154502	-0.0251707	-0.013253	0.460379	6.38649		0.317121	-0.0327039	-0.00122919	0.456444	19.2695		0.0382356	0.00662779	0.0311306	0.457636	13.3567
-0.217375	-0.0180184	-0.00420267	1	86.9288		0.0602793	-0.0221207	-0.00309565	0.458688	13.5928								-0.116562	-0.0224668	-0.00918422	0.46047	6.37298		0.324913	-0.0289842	0.000868195	0.456353	19.1466		-0.0476072	0.00766337	0.0278534	0.458442	13.3901
-0.201617	-0.0164218	-0.00222848	1	374606		0.0695915	-0.0193891	-0.000177241	0.458661	13.5588								-0.0871261	-0.0234055	-0.00481452	0.460434	6.38377		0.325661	-0.0262638	0.00268375	0.456343	19.0314		-0.107513	0.00459551	0.0219621	0.459	13.4171
-0.194048	-0.0160464	-0.000986397	1	445.36		0.0708044	-0.0207702	0.00261918	0.458561	13.5519								-0.0711081	-0.0197883	-0.00127459	0.460316	6.35562		0.320328	-0.0284888	0.00449377	0.456208	18.9742		-0.152727	-0.00268578	0.012465	0.45893	13.3943
-0.189952	-0.0155052	-6.48E-05	1	307906		0.0643479	-0.0175023	0.00444234	0.458429	13.4941								-0.0662333	-0.0176295	0.00126779	0.460261	6.33865		0.3079	-0.0240364	0.00760772	0.45607	18.7651		-0.166171	-0.0122169	0.0016144	0.45866	13.3668
-0.188838	-0.0154786	0.000438144	1	210364		0.0547285	-0.0162696	0.00548026	0.458426	13.4672								-0.0684557	-0.0207848	0.0034217	0.460103	6.33865		0.291937	-0.0223818	0.00763146	0.456072	18.6296		-0.151789	-0.0222748	-0.00742613	0.458285	13.3848
-0.256893	-0.0199812	-0.014396	1	132964		0.00206977	-0.0228793	0.00657591	0.458395	13.4811								-0.0757422	-0.0173333	0.00442095	0.460045	6.31678		0.273651	-0.0257834	0.0073708	0.455983	18566		-0.0918415	-0.0320514	-0.0192661	0.458392	13.4913
-0.213978	-0.0150758	-0.0112429	1	74.6614		-0.0098354	-0.0185579	0.00385751	0.4584	13.4296								-0.122658	-0.0198367	0.00597053	0.460173	6.3165		0.279157	-0.0250441	-0.00670953	0.45595	18622		-0.0208755	-0.0381867	-0.0230007	0.458738	13.6832
-0.17799	-0.0173158	-0.00724284	1	30.1739		-0.0142348	-0.0196888	0.00204439	0.458541	13.4369								-0.133457	-0.0217652	0.00360233	0.4602	6.31276		0.298549	-0.0223473	-0.00320132	0.455985	18.6007		0.0429271	-0.0412336	-0.0230928	0.459213	13.8786
-0.0622244	-0.0077546	0.0138176	0.648203	8.48411		-0.0138933	-0.0237638	0.000275468	0.458536	13.4732								-0.136715	-0.0212747	0.00139288	0.460243	6.30823		0.308222	-0.0218754	0.000610737	0.455986	18.5716		0.110527	-0.0392284	-0.0195669	0.45956	13.97
-0.106237	-0.0152243	0.013338	0.0893372	0.413529		0.0164989	-0.0196868	0.0014433	0.458491	13.4647								-0.13499	-0.0218807	-1.70E-05	0.460277	6.30963		0.306248	-0.0193313	0.00374747	0.455909	18.4589		0.160276	-0.0344406	-0.0126646	0.459942	13.9724
-0.140596	-0.0152421	0.0120205	-0.0911613	0.409108		0.016586	-0.0198252	0.000598142	0.458537	13.4615								-0.103019	-0.020801	0.00159805	0.460225	6.32077		0.296932	-0.0171783	0.00587565	0.45584	18.3462		0.11673	-0.033402	-0.0188764	0.459739	13.7869
-0.174633	-0.00862311	0.0101821	0.25563	1.53689		0.019098	-0.0232857	-3.69E-05	0.45846	13.4881								-0.103188	-0.0215273	0.000733661	0.460174	6.31344		0.279838	-0.0191807	0.00754846	0.455723	18.2667		0.15481	-0.024203	-0.00806649	0.459407	13.6273
-0.243354	-0.0157991	0.00181947	1	131453		0.0239726	-0.0198782	-5.60E-04	0.458419	13.4462								-0.101354	-0.0211175	0.000248793	0.460138	6.30271		0.259125	-0.0167816	0.00813664	0.455658	18.1405		0.162689	-0.01244	0.00416631	0.458462	13.4053
-0.243911	-0.0163616	0.000638978	1	304302		0.0284812	-0.0190415	-0.000493155	0.458483	13.4359								-0.0980012	-0.0200337	2.70E-06	0.460165	6.28805		0.201408	-0.0196517	0.00868495	0.45567	18.0251		0.243862	0.00650267	0.0333269	0.458148	13.6803
-0.241322	-0.0118929	-0.000614797	1	206227		0.0459927	-0.0220068	-0.00383038	0.458468	13.4714								-0.0942173	-0.019809	7.52E-05	0.460198	6.27622		0.182113	-0.0206809	0.00595711	0.45567	17991		0.148733	0.0149751	0.0368792	0.458468	13.5497
						0.0594584	-0.0171185	-0.00187094	0.458434	13.4184								-0.0801768	-0.0187057	-0.00368078	0.460191	6.25707		0.170969	-0.0212228	0.00349569	0.455719	17.9825						
						0.0653767	-0.0148089	-4.16E-05	0.458474	13.3932								-0.0671644	-0.0177233	-0.00168485	0.460148	6.24619		0.166752	-0.0220732	0.00184231	0.455766	17.9949						
						0.0663355	-0.0188501	0.00180738	0.458393	13.4068								-0.0602309	-0.0165043	7.03E-05	0.460084	6.23053		0.190801	-0.0200386	0.0031729	0.455795	18.0309						
						0.0630141	-0.0133297	0.00287002	0.458295	13.3373								-0.0585295	-0.0148675	0.00132533	0.460051	6.21435		0.185064	-0.0216588	0.00220489	0.455796	18.0335						
						-0.0352585	-0.0181716	-0.0129333	0.458353	13.2745								-0.0604075	-0.0157332	0.00242121	0.460011	6.20464		0.182481	-0.0214466	0.00160529	0.455755	18.0146						
						0.00600812	-0.0165415	-0.00907497	0.458328	13.2786								-0.156223	-0.0190972	-0.013592	0.46003	6.19672		0.181157	-0.0197172	0.00125632	0.45575	17.9747						
						0.0345015	-0.0155593	-0.00551675	0.458365	13.2898								-0.117541	-0.0175751	-0.0104916	0.46004	6.18058		0.180242	-0.020098	0.00132765	0.455748	17.9618						
						0.188193	-0.00537981	0.0176461	0.458345	13.5315								-0.0844053	-0.0137578	-0.00687392	0.460121	6.16065		0.192079	-0.0193212	-0.00219419	0.455731	17.9766						
						0.133701	-0.0137162	0.0169574	0.458284	13.4146								0.0727383	-0.00790433	0.0168413	0.460036	6.33865		0.199693	-0.0175256	-0.000228088	0.455715	17.9435						
						0.084935	-0.00622871	0.0148058	0.458176	13.3144														0.201157	-0.0168207	0.00160259	0.455692	17.9074						
						0.0493298	-0.00708865	0.0126675	0.458201	13.2738														0.198134	-0.0151148	0.00290513	0.455658	17.8526						
						0.0163128	-0.0154346	0.00954911	0.458139	13.2645														0.190641	-0.0153641	0.00406145	0.455622	17.8093						
						-0.0399275	-0.0142861	-0.000665014	0.458147	13.2181														0.0937257	-0.0200853	-0.0115668	0.455611	17.7039						
						-0.0326332	-0.0170425	-0.00248035	0.458265	13258														0.126182	-0.0183126	-0.00849835	0.455596	17.7235						
						-0.0197684	-0.0181036	-0.00393185	0.458339	13.2922														0.151964	-0.0133339	-0.00482637	0.455672	17.6915						
						-0.00386386	-0.0188118	-0.00462139	0.458378	13.3252														0.297642	-0.00657905	0.0188425	0.455668	17.9915						
						0.0103452	-0.0194704	-0.00459267	0.45837	13.3517														0.24728	-0.00530542	0.018348	0.4556	17.8073						
						0.0257994	-0.0181277	-0.00395662	0.45835	13.3548														0.193544	-0.0119903	0.0164568	0.455456	17.6718						
																								0.149485	-0.00860599	0.0130952	0.455388	17565						
																								0.120138	-0.0107696	0.0101081	0.455433	17.5319						
																								0.059217	-0.0174262	9.96E-05	0.455466	17.5152						
																								0.0661188	-0.0148958	-0.00229053	0.455502	17.5239						
																								0.0761567	-0.0166608	-0.00356855	0.455584	17.5822						
																								0.0907668	-0.0187229	-0.00441771	0.455595	17.6526						
																								0.107304	-0.0179502	-0.00474022	0.455594	17.6872						
																								0.121337	-0.0181072	-0.00446172	0.455607	17725						
																								0.128991	-0.0217763	-0.0128005	0.455615	17.8672						
																								0.167557	-0.0169979	-0.00944163	0.455623	17863						
																								0.191013	-0.0147464	-0.00620054	0.455673	17872						
																								0.207256	-0.0176736	-0.00258961	0.455623	17.9217						
																								0.213765	-0.0130185	0.000230504	0.455549	17.8425						
																								0.212421	-0.0111254	0.00239226	0.455551	17.7963						
